"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity","Method"
"0x4d7d8a2488e4ab53bda1e9dcb6146c5c286a132ee3807d45da80f5ac0f56647d","27485721","1681911569","2023-04-19 13:39:29","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,208.507642172911550922","-"
"0xea131c5bcb3d0f4b4044c528f0b717a6df9b4973d2de9de4a5745a4947ac1645","27485721","1681911569","2023-04-19 13:39:29","0x0d0707963952f2fba59dd06f2b425ace40b492fe","0x055a3b37957bfbd3345bed9968e7e8dd56d67066","910.431","Transfer"
"0x9bb1493c5c89456ffc5b17a1f6c0c36c1a56b58a3055c4983fc16ada8ae893a3","27485721","1681911569","2023-04-19 13:39:29","0x055a3b37957bfbd3345bed9968e7e8dd56d67066","0xce96bb19c430d35f528ade2fcff213285ccd5377","910.430999999999999999","-"
"0xcb6d6066e158435b367a57ad88580b4d6ff49e69b901b87d2cd868bf04c3dee7","27485729","1681911593","2023-04-19 13:39:53","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","1,405.464261130750246575","-"
"0x38369eaf40038cb7e1dbb2ded19e58a1a3cecf47db5cb7bf377f1a805160dee3","27485736","1681911614","2023-04-19 13:40:14","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,405.464261130750246575","-"
"0x1d46fb49bf41a59b5b1a20d72654e8f7cb3444bccf5d512744b22882e044369e","27485736","1681911614","2023-04-19 13:40:14","0x0d0707963952f2fba59dd06f2b425ace40b492fe","0x055a3b37957bfbd3345bed9968e7e8dd56d67066","27,086.908","Transfer"
"0x44bd21c9393923368739aa6868bd4ac63b25aff8458d7e01371965b7fc9beedd","27485736","1681911614","2023-04-19 13:40:14","0x055a3b37957bfbd3345bed9968e7e8dd56d67066","0xce96bb19c430d35f528ade2fcff213285ccd5377","27,086.907999999999999999","-"
"0xeb6f04cfff71be223daa194b29a5a8c354d3f47dcf27e68ccbdc45b0d278a739","27485737","1681911617","2023-04-19 13:40:17","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x5f2d65e53b9fbd31975e24dad0824c7491fbb2f9","3,528.603161793175286806","-"
"0x406f6d890a781cc49c665e8c89260980313d3bbbecd77c1e6bebe68f283f5629","27485738","1681911620","2023-04-19 13:40:20","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x78268b2538920f64291b8479a618f7c7f39cbf6c","11,934.587029814751167568","Multicall"
"0x6b62307df3e472c48400da275cce9e2ee3f46d811967052b474090ac770e6455","27485738","1681911620","2023-04-19 13:40:20","0x61c243a61c833b021b8cfe195b1727f0f40cecba","0xce96bb19c430d35f528ade2fcff213285ccd5377","9,252.843691607729593454","-"
"0x9b8d0e0aebadcd0cf6c36a15b2d27bf7194d431f74e4cdd5cf8093bdd77763db","27485739","1681911623","2023-04-19 13:40:23","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","169.612999999999836159","-"
"0xf5a83b6d8eb7a7fe959eda2bd38b5bfb42a80164c0b7ea9ce5f3f296f9d256ef","27485740","1681911626","2023-04-19 13:40:26","0x4cb6f0ef0eeb503f8065af1a6e6d5dd46197d3d9","0x0000000000000000000000000000000000000000","2,739.016380756725268867","Swapout"
"0xbb7957fad688889dfc6d1ffd0d659f5196ddf525154d8efb823e87b1a0c25bd7","27485741","1681911629","2023-04-19 13:40:29","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x000000000091c4f781762b78ca44e68ff1ed84ae","7,480.726926022572557026","-"
"0xb979839da09cbeb6a568271c063303adb7a6a3382dbd55fe5bfc563d1b2382cb","27485741","1681911629","2023-04-19 13:40:29","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","1,510.078828125001600059","-"
"0x81ab2f36810def90fad898a30ec7d95295b55d6fc9ede6e0eeae6a3bb1c74d70","27485741","1681911629","2023-04-19 13:40:29","0x000000000091c4f781762b78ca44e68ff1ed84ae","0xce96bb19c430d35f528ade2fcff213285ccd5377","7,480.726926022572557026","-"
"0x7cece1691f8da340fe5d8b12e4ce85f2e5e67408375d2112f792236f15c1cca9","27485742","1681911632","2023-04-19 13:40:32","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","2,197.989655996713467033","-"
"0x54bf6dd707033b4d1889c6c0df268e8580ad05b67be652779a154c4addfa3361","27485742","1681911632","2023-04-19 13:40:32","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","398.830000000000720859","-"
"0xecea20a663a8c4ebaf4187edcd8df99f09e182395b7ae09771c12fac9c77c4b6","27485744","1681911638","2023-04-19 13:40:38","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000016a723d0d576df7dc79ec149ac760","2,375.890763732387942123","0x00000000"
"0xc4eaf57a9f08d8a13f0378be31bb53fa4d7be6de358bb6ac05f7a98dd05aa0cb","27485744","1681911638","2023-04-19 13:40:38","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","1,276.115999999999000059","-"
"0x6f3bea1e89e37f992bba2910b7c98ac7c8ede1d96b8275f1766ca352e359d74d","27485744","1681911638","2023-04-19 13:40:38","0x0000000000016a723d0d576df7dc79ec149ac760","0xce96bb19c430d35f528ade2fcff213285ccd5377","2,375.890763732387942123","Small Dik Energy XOXO1AARCHEHZ"
"0x2dc0bf7ca209e7f309667510ccefb1e905d085bcb2a6c463d5a8f9e31b8ef685","27485746","1681911644","2023-04-19 13:40:44","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xe68f84597ffacaa21cedfd2ba43f95ff6aade433","858.015120363156058789","Swap Exact Tokens For Tokens"
"0x17035bc68c832102667466a399a7b82f4a2cd6e4c3865d446e1861334f96307d","27485748","1681911650","2023-04-19 13:40:50","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","3,518.126139257862466621","-"
"0xf5bf9deee812d3cca2c7d46fe950d789da67a7c6c01f36cbfda46dc0343ed715","27485748","1681911650","2023-04-19 13:40:50","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xaddd751c2214e46da709582b6a8d124ee299ccec","2,050.408978143042640527","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x2b94e86764f1028cf6e2945351474cc7b9369e558eccdeaae5dc51cb1078ccb8","27485748","1681911650","2023-04-19 13:40:50","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","0xce96bb19c430d35f528ade2fcff213285ccd5377","3,518.126139257862466621","-"
"0x8efec66cbebf7a0ff9c310951e02e4890c96a9f07f222c0f5b578c3b7e0c34fe","27485757","1681911677","2023-04-19 13:41:17","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","2,763.482171874998000059","-"
"0xa861f46635d38ea54506955c063e316becf0be304cb5416c727be0d23ac1b14d","27485765","1681911701","2023-04-19 13:41:41","0x45d4b1fa2693ab58d229fb29fb25ab2afb3d9de9","0xce96bb19c430d35f528ade2fcff213285ccd5377","62.684649657660957098","Multicall"
"0xc8b67714301d12944f15af3e26b36bc23a23d223902f00c0b610e27b19a5fd82","27485767","1681911707","2023-04-19 13:41:47","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","3,500.875435371758317403","-"
"0x21c1d768ec7bc13ba3b75029336a12ee175a1ea6f0804be69bdeada46a126f2f","27485767","1681911707","2023-04-19 13:41:47","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","3,681.882710588826164178","-"
"0xa90d0c3fd4aec818d99540b22448ae68935b0fe8107c43f2a2be637bd57a7e52","27485767","1681911707","2023-04-19 13:41:47","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","0xce96bb19c430d35f528ade2fcff213285ccd5377","3,500.875435371758317403","-"
"0x33c041e09d780ef789e08a94ff0ffbca4a20f2dec9e4b5edc1dd7159cc0c5767","27485777","1681911737","2023-04-19 13:42:17","0x0000000000000000000000000000000000000000","0xb8e2ec41fc11dee1405595a751e3552e72054582","1,048.97","Swapin"
"0x2a3c295ac70f7b324c5d5ac00ba032db6ca07d60f765333ce77e2b10ea1dba68","27485779","1681911743","2023-04-19 13:42:23","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000016a723d0d576df7dc79ec149ac760","3,368.451282682782995466","0x00000000"
"0xbec631055390bbb7863dcfff2952948ba832e40bd3de8843f9b7c4eb25f6d0f1","27485780","1681911746","2023-04-19 13:42:26","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x78268b2538920f64291b8479a618f7c7f39cbf6c","6,319.436766782450811294","Multicall"
"0xdf49a33cf87238b2923e983427c86201b9fbe40997367cf137bdcd43844ec069","27485780","1681911746","2023-04-19 13:42:26","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","0xce96bb19c430d35f528ade2fcff213285ccd5377","3,681.882710588826164178","-"
"0x85284adc6624f885e9cea2f059bed739f29be25c0275932294e2948f612887b3","27485780","1681911746","2023-04-19 13:42:26","0x0000000000016a723d0d576df7dc79ec149ac760","0xce96bb19c430d35f528ade2fcff213285ccd5377","3,368.451282682782995466","Small Dik Energy XOXO1AARCHEHZ"
"0x79cfd83568f1d08d8c599c657c98fc27d1fb5c83948840faaa5310c19fe1875d","27485800","1681911806","2023-04-19 13:43:26","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x1111111254fb6c44bac0bed2854e76f90643097d","2,528.608257190873869497","-"
"0x79cfd83568f1d08d8c599c657c98fc27d1fb5c83948840faaa5310c19fe1875d","27485800","1681911806","2023-04-19 13:43:26","0x1111111254fb6c44bac0bed2854e76f90643097d","0xb758b6576221a7504a7211307092c23d3ee191c9","2,528.608257190873869497","-"
"0xc5eee16b858623bb870ae07b39bca0dfcc9873b9026d086b32b712b398344234","27485804","1681911818","2023-04-19 13:43:38","0xb758b6576221a7504a7211307092c23d3ee191c9","0x0000000000000000000000000000000000000000","2,528.608257190873869497","Swapout"
"0xde3d1faea8483d5fe6a22e87532d72422ad3f1399499e7cc0637788e775ab14c","27485828","1681911890","2023-04-19 13:44:50","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x573d43b31f7e937117b319a4a9f098c0bf72ae05","204.705695260295543794","Swap"
"0xde3d1faea8483d5fe6a22e87532d72422ad3f1399499e7cc0637788e775ab14c","27485828","1681911890","2023-04-19 13:44:50","0x573d43b31f7e937117b319a4a9f098c0bf72ae05","0x783ca1b8f11d806b4c703359d425d9886fdcc8da","204.705695260295543794","Swap"
"0xe6b82e7cfd7df1bd172b78fb29c211d62927742e8d27e6a8ee8b518613914a07","27485839","1681911923","2023-04-19 13:45:23","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x2ae0bd47bc9f25a2ccc7e54bd49280c001e1888e","1,005.364245469131440128","Swap"
"0x9f85ca0b6782384ef79768d1389e28ce37900892a570be5818fd692f889e5b20","27485839","1681911923","2023-04-19 13:45:23","0x2ae0bd47bc9f25a2ccc7e54bd49280c001e1888e","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,005.364245469131440128","-"
"0xc9dc9ddd167433f906ca4ed4e8cd0f76030e5ce5cba03561f53c541aa78a693c","27485839","1681911923","2023-04-19 13:45:23","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x1111111254eeb25477b68fb85ed929f73a960582","2,497.321123590735081782","Swap"
"0xc9dc9ddd167433f906ca4ed4e8cd0f76030e5ce5cba03561f53c541aa78a693c","27485839","1681911923","2023-04-19 13:45:23","0x1111111254eeb25477b68fb85ed929f73a960582","0xb36f39be19d8ce8b61ed8bf41c623cffadb9a94e","2,497.321123590735081782","Swap"
"0xf2e6149c1cd606439e93762a11f66f91e484ca334e7ee9189a5fe186e495092f","27485842","1681911933","2023-04-19 13:45:33","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x5f2d65e53b9fbd31975e24dad0824c7491fbb2f9","1,074.201966946802941089","-"
"0x03a021889dbf253cf50f2e281813b8fade3fe8157acc50c71e7546661593fb76","27485845","1681911942","2023-04-19 13:45:42","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","127.616000000000442359","-"
"0x8fff164528d1bf0abf6e32497eddd6b46a7b33a00e46e56494f3519cece60191","27485846","1681911945","2023-04-19 13:45:45","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","246.565000000000393259","-"
"0xc9abf75fec53b8da922b12f3d9a3751f23a2745cb06a2d60878ff8b2c218fd1d","27485852","1681911963","2023-04-19 13:46:03","0x0d49cebc5979719a202aff85834e88428adbe325","0xce96bb19c430d35f528ade2fcff213285ccd5377","48.806138632819860721","Swap Exact Tokens For ETH"
"0xb1e884e7865e692f9484952bb32f78eeb6c9572dc98233c128475e3b9c0d7a88","27485853","1681911966","2023-04-19 13:46:06","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","138.460999999999442959","-"
"0x19b3bf26ffc9fbfc410d2bfc1ea6ab38073e22d4109dbfeaad1f837c792c9b72","27485866","1681912005","2023-04-19 13:46:45","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xc9f061f1d2672163edf3d6d9720c19e383421a71","243.962540583051633353","Multicall"
"0xd3cb51c26e1b3bb3c88e56b5ed19e5c2790330ac840d2f74c1920c23abd64458","27485869","1681912014","2023-04-19 13:46:54","0x8aa1803d99a48f19e017deb719ce7ad33d4a4ace","0xce96bb19c430d35f528ade2fcff213285ccd5377","35","Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens"
"0x1735a400d82ac9288644a1ec40e68e8953af0b06fce1f1c70dea2efc10430761","27485871","1681912020","2023-04-19 13:47:00","0xff702aab2ea328af826e0ed8422f87b8ab71e48e","0xce96bb19c430d35f528ade2fcff213285ccd5377","100.741239483302032137","Multicall"
"0xebc490ff414e942e1d26ca42a719a5e413b604d4f84d6f810d81378ada520b1c","27485875","1681912032","2023-04-19 13:47:12","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,048.97","-"
"0x6d4ac38b940cc7cd74ca1fbf89cd67b143bd0e3c311729ee751b259068ed0912","27485875","1681912032","2023-04-19 13:47:12","0xb8e2ec41fc11dee1405595a751e3552e72054582","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,048.97","-"
"0x77654c439598e6c8629b2727b23b6d51d4746b73733d751189d724fc2ecafc1a","27485875","1681912032","2023-04-19 13:47:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","533.084541344475096137","-"
"0x80d02170245024c197897a1d32983457277702d1b87dfc24ba49912484b58b4e","27485875","1681912032","2023-04-19 13:47:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xb723db682b070fee3c18160f3945edff8d50b41e","300.000000000000001881","Multicall"
"0xec09bcce6f2fc1000f48c92b6236029228c76aabe251f78c441e16272c0f92ba","27485880","1681912047","2023-04-19 13:47:27","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x001b041b36f8de7df821cfc5c2a1bffdca44ec37","3,025.516785874276664676","-"
"0x7509237fe90880cd645c67202897dc920ce83c235455f99472d23e737082ab9c","27485881","1681912050","2023-04-19 13:47:30","0x001b041b36f8de7df821cfc5c2a1bffdca44ec37","0x0000000000000000000000000000000000000000","3,025.516785874276664676","Swapout"
"0x57660c2ce876b660f0bf2b2e988ff005904d0e3cbeae53d4475db90b9242f83b","27485901","1681912110","2023-04-19 13:48:30","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,000.046380567362394312","-"
"0x8381c55e60227a891fba24fa395b3d72df841be37750df638c7f294f4a3356d0","27485901","1681912110","2023-04-19 13:48:30","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x139aa374da4d26c75dfa2a4b8dc866bc6bc8a50b","941.355129963200885538","Multicall"
"0xa484b83d8a0e35319c9027d1db92a5b6709631d318e5ea8e1760b3d9202fc178","27485912","1681912143","2023-04-19 13:49:03","0x75af7c96b2bec9255572b1e0f7deda4826b0063e","0xce96bb19c430d35f528ade2fcff213285ccd5377","801.046380567362394312","Swap Exact Tokens For Tokens"
"0xe54b6fec6f03dd3ac1b19e462c1d7639694b1def4e4565b5953f53c7345d50d6","27485928","1681912191","2023-04-19 13:49:51","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x804a06c136a59b81085a8a700568e4bd6760ed70","98.311023530992156115","Multicall"
"0xdfc319889d79f1cae03fdf7ff22348031dae66379d0cce583395ceddbde306e4","27485944","1681912239","2023-04-19 13:50:39","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","1,779.455171687939575409","-"
"0x43f933f1ed5e307118d7a97789a58fa8dba132aac783cc2a0b32e7945d01322c","27485954","1681912269","2023-04-19 13:51:09","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,198.17884868139102172","-"
"0x8dca6f667c361d4f7c66d51a578345e62b1821050ea935b24b60cf4afed91318","27485961","1681912290","2023-04-19 13:51:30","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,198.17884868139102172","-"
"0x103dd6762597d577ddfd6588409a882f332013039eefe62a42dcde2ff28e0cc9","27485966","1681912305","2023-04-19 13:51:45","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","1,789.834448435517791375","-"
"0x8036b1e3e4a0e32a1ea4df7329c0cbd3c9d0feab51c9c7434213d25150723987","27485969","1681912314","2023-04-19 13:51:54","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,854.989739534501492202","-"
"0x5eae2434588f57fa9422167a87240a89cd0a50775eaeee6de8f9231ee5a60cc9","27485969","1681912314","2023-04-19 13:51:54","0xf0cc14c08842bfb575473f95e3c08dc20ba147d5","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,198.17884868139102172","Multicall"
"0x2dec36dda42fd1256aabee527b70357826711ed1ef63d4d4555006ba1f3645b0","27485969","1681912314","2023-04-19 13:51:54","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","623.541209287861913027","-"
"0xe82ff19abf9d0127fefee07376bc6d57e0f57353712f0e65470486ca699f62b5","27485975","1681912332","2023-04-19 13:52:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","2,591.464629422575821802","-"
"0xb436ac94651aac850c10e094512c24f2130ddb5688ddbb0fc78675af4f9bba5c","27485975","1681912332","2023-04-19 13:52:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x1fc8957d790cf2207b06c7352bef2a363377e925","1,767.833605775012833988","Multicall"
"0xd7e984e8394ff9ccf91dac70c7ac8ebe7f4b782fc96e967827d89e903825394c","27485975","1681912332","2023-04-19 13:52:12","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","0xce96bb19c430d35f528ade2fcff213285ccd5377","2,591.464629422575821802","-"
"0x0436050fe21f75d2018950b47a90bf271fa2306ccac2d8ea5ff6e4192de77374","27485976","1681912335","2023-04-19 13:52:15","0x951ee450d60e2f5ac904137a4da353caaf3216d6","0xce96bb19c430d35f528ade2fcff213285ccd5377","389.061876517785474653","Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens"
"0x723946d8d048eb852cfdd4bd59505a1d392c18226919501575601377ec9f302d","27485986","1681912365","2023-04-19 13:52:45","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","1,247.545337522301172647","-"
"0x92a3010c20f23995a4ef5dee1c122b14d22358160fdbdb6d6d968b060dfcce9d","27485986","1681912365","2023-04-19 13:52:45","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","530.269646325754006021","-"
"0xe429ec24403eead6ebf322f561a4131fe7514c873d4440b7a85ca36d53cc1c54","27485987","1681912368","2023-04-19 13:52:48","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,247.545337522301172647","-"
"0xc2dd2a3e10ea427d817a445cac4ecc623dd14b5a2c976b1e03a0abfd4639c427","27485987","1681912368","2023-04-19 13:52:48","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,153.810855613615919048","-"
"0xb438e5e45d33e1316c47bfe144cd1c370e44f3c63a07a371ac1b0c9d407a99ef","27485989","1681912374","2023-04-19 13:52:54","0xb36f39be19d8ce8b61ed8bf41c623cffadb9a94e","0xce96bb19c430d35f528ade2fcff213285ccd5377","2,497.321123590735081782","Swap"
"0x73a6061c6f1b0527359c9de7186637ac7965cca9a7fca2496dd5a85a966c3dd3","27485989","1681912374","2023-04-19 13:52:54","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","2,119.218387313281200059","-"
"0xef0e03e61898fcc479291c8fc31d2bccd3fe45986579834522035952f7edd28d","27485990","1681912377","2023-04-19 13:52:57","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x000000000091c4f781762b78ca44e68ff1ed84ae","484.193235282465585654","-"
"0xcfbad4761ab4afd009d83cafef90c771a8c1d8a9bc714f64daa7678800c3660f","27485990","1681912377","2023-04-19 13:52:57","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xcab721d9c4c860b418c1aa082f6745d198d9ebb7","2,072.219904933349800059","-"
"0x9905f49af4c76950717218ca9efdbd7c7c0da86677cdce6a5d3ea61789c29563","27485990","1681912377","2023-04-19 13:52:57","0x000000000091c4f781762b78ca44e68ff1ed84ae","0xce96bb19c430d35f528ade2fcff213285ccd5377","484.193235282465585654","-"
"0xd2f37fd2677f6c25761826f2b5a5779eaa348d1605e35f76d616595774c01b0a","27485996","1681912395","2023-04-19 13:53:15","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","536.918147504344803718","-"
"0x564ed9f66dddb03c6adf44641f1f4073b3312bd7365e75436e614ce330a76430","27485996","1681912395","2023-04-19 13:53:15","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","1,198.80417327014795284","-"
"0x19aa506527e603e9981ed12e363fd0bad9062a7d24433ec500b8e15d7c6d2327","27485996","1681912395","2023-04-19 13:53:15","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","0xce96bb19c430d35f528ade2fcff213285ccd5377","536.918147504344803718","-"
"0x4181cd872ee89d523c903e917afd3b7110727ac5276c72d6d241dac03a195899","27485997","1681912398","2023-04-19 13:53:18","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","558.570019477414162006","-"
"0x4da97ce29c02fff2f97765868fbb79a556cbd47c604874359dd476bcb61c3090","27485999","1681912404","2023-04-19 13:53:24","0xb3b814b24cf2bbbfc1dbbb77198a3ec01eceee9b","0xce96bb19c430d35f528ade2fcff213285ccd5377","655.35819597851146827","Multicall"
"0x484198007cc7817443e48a59a25f97057e7f26e27d1decc9196c46ea96cd4427","27486003","1681912416","2023-04-19 13:53:36","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xe9cbebdcab7b8062f5d70c479106885dfa8b4646","1,337.763337029830245751","Multicall"
"0xb87ad4938dca54f6afcad9cd813d4e4710598b75513ffd403fca8656f4c411dd","27486010","1681912437","2023-04-19 13:53:57","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x000000000016bebd9223491f2394763c60a58431","639.74491506062796947","-"
"0x999409fc76e2e5751c188b82b8aa09493cafec834a202676cdf4fa51c85964eb","27486010","1681912437","2023-04-19 13:53:57","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x08682aa21910eac1621c661bba18097ffcd7b482","1,717.060157259964743994","Multicall"
"0x6938502e27b00f552c556d7a9174df04cce4e0e59bfdddbaec83c20e0143dcb4","27486010","1681912437","2023-04-19 13:53:57","0x000000000016bebd9223491f2394763c60a58431","0xce96bb19c430d35f528ade2fcff213285ccd5377","639.74491506062796947","-"
"0x2b9540641e500f769da04e97c6f9035434511ab294726c5de6b6cdeb7717f684","27486010","1681912437","2023-04-19 13:53:57","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,198.80417327014795284","-"
"0x3905567f53a65b60a5222f929e137840d19af67494bf9885d92f0866c25463f4","27486023","1681912476","2023-04-19 13:54:36","0x08682aa21910eac1621c661bba18097ffcd7b482","0x0000000000000000000000000000000000000000","1,717","Swapout"
"0x65e2160828df0a21fd822ad72571d1493c6010b96b30a917b2d168198971c650","27486035","1681912512","2023-04-19 13:55:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","1,206.321383966977197271","-"
"0x8072224cb02b1b73cf583bb53fa691b79f8e0cce277ea852dbab7944240caaca","27486035","1681912512","2023-04-19 13:55:12","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","512.809814239620958225","-"
"0x91f2acdf25d5bf1c5d9e3828786f9158a7d4031f82475016bd4e0f1ca0766d98","27486039","1681912524","2023-04-19 13:55:24","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","1,059.507379157830834056","-"
"0x6335d974db7e97b360b97ae7b6686b092dece3dd65f093e3b33998e4f2a246fa","27486040","1681912527","2023-04-19 13:55:27","0xbd491e84fcea1bd3a829d0f39713ac3563ded8f5","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,206.321383966977197271","-"
"0xca0531baceacec53124dd957aa29c1c30e52f10cf2643329f4f25303515631d2","27486040","1681912527","2023-04-19 13:55:27","0xce96bb19c430d35f528ade2fcff213285ccd5377","0x1111111254eeb25477b68fb85ed929f73a960582","2,254.545825928350415277","Swap"
"0xca0531baceacec53124dd957aa29c1c30e52f10cf2643329f4f25303515631d2","27486040","1681912527","2023-04-19 13:55:27","0x1111111254eeb25477b68fb85ed929f73a960582","0xb36f39be19d8ce8b61ed8bf41c623cffadb9a94e","2,254.545825928350415277","Swap"
"0x7aa9d4ad5e3b826f7569670fda85efd099f417fa672f795940884dcd7204ca92","27486041","1681912530","2023-04-19 13:55:30","0x0000000000cc1ffb95df1486af6dacb26d6d1af0","0xce96bb19c430d35f528ade2fcff213285ccd5377","1,059.507379157830834056","-"
"0xc2d7b82e47a30842eb431eb96de69a5e9b1a3924262011c937f9852b8061dc4f","27486041","1681912530","2023-04-19 13:55:30","0xce96bb19c430d35f528ade2fcff213285ccd5377","0xdbf89389504e39f03fbb6bdd601aabb6bfbbed71","528.448143622591255788","-"
